orderNumber,productCode,productName,quantityOrdered,priceEach
10306,S18_3259,Collectable Wooden Train,40,83.7
10306,S12_3891,1969 Ford Falcon,20,145.34
10306,S12_1108,2001 Ferrari Enzo,31,182.86
10306,S12_3148,1969 Corvair Monza,34,145.04
10306,S50_1514,1962 City of Detroit Streetcar,34,51.55
10306,S18_4027,1970 Triumph Spitfire,23,126.39
10306,S32_3207,1950's Chicago Surface Lines Streetcar,46,60.28
10307,S18_1662,1980s Black Hawk Helicopter,39,135.61
10307,S24_2841,1900s Vintage Bi-Plane,25,58.23
10307,S24_3420,1937 Horch 930V Limousine,22,64.44
10307,S72_1253,Boeing X-32A JSF,34,44.2
10307,S700_2047,HMS Bounty,34,81.47
10307,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,48,92.11
10307,S18_3029,1999 Yamaha Speed Boat,31,71.4
10307,S24_3816,1940 Ford Delivery Sedan,22,75.47
10307,S10_4757,1972 Alfa Romeo GTA,22,118.32
10308,S10_4698,2003 Harley-Davidson Eagle Drag Bike,20,187.85
10308,S10_2016,1996 Moto Guzzi 1100i,34,115.37
10308,S18_2625,1936 Harley Davidson El Knucklehead,34,48.46
10308,S24_2000,1960 BSA Gold Star DBD34,47,68.55
10308,S32_1374,1997 BMW F650 ST,24,99.89
10308,S700_2834,ATA: B757-300,31,100.85
10308,S18_2581,P-51-D Mustang,27,81.95
10308,S24_4278,1900s Vintage Tri-Plane,44,71.73
10308,S24_1785,1928 British Royal Navy Airplane,31,99.57
10308,S32_4289,1928 Ford Phaeton Deluxe,46,61.22
10308,S50_1341,1930 Buick Marquette Phaeton,47,37.09
10308,S700_1691,American Airlines: B767-300,21,73.07
10308,S700_3167,F/A 18 Hornet 1/72,21,79.2
10308,S700_2466,America West Airlines B757-200,35,88.75
10308,S700_4002,American Airlines: MD-11S,39,62.93
10308,S24_3949,Corsair F4U ( Bird Cage),43,58
10309,S50_4713,2002 Yamaha YZR M1,28,74.04
10309,S24_2360,1982 Ducati 900 Monster,24,59.56
10309,S32_4485,1974 Ducati 350 Mk3 Desmo,50,93.89
10309,S12_2823,2002 Suzuki XREO,26,144.6
10309,S10_1678,1969 Harley Davidson Ultimate Chopper,41,94.74
10309,S24_1578,1997 BMW R 1100 S,21,96.92
10310,S18_1984,1995 Honda Civic,24,129.45
10310,S18_1129,1993 Mazda RX-7,37,128.8
10310,S18_3232,1992 Ferrari 360 Spider red,48,159.18
10310,S24_2972,1982 Lamborghini Diablo,33,33.23
10310,S24_3856,1956 Porsche 356A Coupe,45,139.03
10310,S18_1889,1948 Porsche 356-A Roadster,20,66.99
10310,S12_4675,1969 Dodge Charger,25,101.34
10310,S12_3380,1968 Dodge Charger,24,105.7
10310,S24_3371,1971 Alpine Renault 1600s,38,50.21
10310,S12_1099,1968 Ford Mustang,33,165.38
10310,S12_3990,1970 Plymouth Hemi Cuda,49,77.41
10310,S18_3482,1976 Ford Gran Torino,49,122
10310,S18_3278,1969 Dodge Super Bee,27,70.76
10310,S24_4620,1961 Chevrolet Impala,49,75.18
10310,S18_4721,1957 Corvette Convertible,40,133.92
10310,S18_3782,1957 Vespa GS150,42,59.06
10310,S32_2206,1982 Ducati 996 R,36,38.62
10311,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,41,92.03
10311,S18_4933,1957 Ford Thunderbird,25,66.99
10311,S24_2887,1952 Citroen-15CV,43,116.27
10311,S24_2766,1949 Jaguar XK 120,28,89.05
10311,S24_3191,1969 Chevrolet Camaro Z28,25,85.61
10311,S24_1046,1970 Chevy Chevelle SS 454,26,70.55
10311,S24_3432,2002 Chevy Corvette,46,91.02
10311,S24_1628,1966 Shelby Cobra 427 S/C,45,48.8
10311,S18_1589,1965 Aston Martin DB5,29,124.44
10311,S18_2870,1999 Indy 500 Monte Carlo SS,43,114.84
10311,S18_3685,1948 Porsche Type 356 Roadster,32,134.22
10312,S18_4668,1939 Cadillac Limousine,39,44.27
10312,S18_1097,1940 Ford Pickup Truck,32,101.5
10312,S10_1949,1952 Alpine Renault 1300,48,214.3
10312,S18_2949,1913 Ford Model T Speedster,37,91.18
10312,S18_3136,18th Century Vintage Horse Carriage,38,93.2
10312,S18_2957,1934 Ford V8 Coupe,35,54.34
10312,S24_4258,1936 Chrysler Airflow,44,96.42
10312,S18_3320,1917 Maxwell Touring Car,33,84.33
10312,S18_1367,1936 Mercedes-Benz 500K Special Roadster,25,43.67
10312,S18_1342,1937 Lincoln Berline,43,102.74
10312,S18_2795,1928 Mercedes-Benz SSK,25,150.19
10312,S24_2022,1938 Cadillac V-16 Presidential Limousine,23,43.46
10312,S24_1937,1939 Chevrolet Deluxe Coupe,39,27.88
10312,S18_2325,1932 Model A Ford J-Coupe,31,111.87
10312,S24_3969,1936 Mercedes Benz 500k Roadster,31,40.21
10312,S18_2248,1911 Ford Town Car,30,48.43
10312,S18_1749,1917 Grand Touring Sedan,48,146.2
10313,S32_2509,1954 Greyhound Scenicruiser,38,48.7
10313,S18_2319,1964 Mercedes Tour Bus,29,109.23
10313,S18_3232,1992 Ferrari 360 Spider red,25,143.94
10313,S24_2300,1962 Volkswagen Microbus,42,102.23
10313,S18_2432,1926 Ford Fire Engine,34,52.87
10313,S32_1268,1980's GM Manhattan Express,27,96.31
10313,S10_4962,1962 LanciaA Delta 16V,40,141.83
10313,S18_4600,1940s Ford truck,28,110.18
10313,S700_2824,1982 Camaro Z28,30,96.09
10313,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,34,55.59
10313,S12_1666,1958 Setra Bus,21,131.2
10314,S18_3140,1903 Ford Model A,20,129.76
10314,S700_1938,The Mayflower,23,83.15
10314,S18_3259,Collectable Wooden Train,23,84.71
10314,S12_3891,1969 Ford Falcon,36,169.56
10314,S12_1108,2001 Ferrari Enzo,38,176.63
10314,S12_3148,1969 Corvair Monza,46,125.4
10314,S50_1514,1962 City of Detroit Streetcar,38,50.38
10314,S18_4027,1970 Triumph Spitfire,29,129.26
10314,S32_3207,1950's Chicago Surface Lines Streetcar,35,58.41
10314,S24_4048,1992 Porsche Cayenne Turbo Silver,38,111.18
10314,S24_1444,1970 Dodge Coronet,44,51.44
10314,S50_1392,Diamond T620 Semi-Skirted Tanker,28,115.75
10314,S18_2238,1998 Chrysler Plymouth Prowler,42,135.9
10314,S12_4473,1957 Chevy Pickup,45,95.99
10314,S24_2840,1958 Chevy Corvette Limited Edition,39,31.82
10315,S24_3151,1912 Ford Model T Delivery Wagon,24,78.77
10315,S700_1138,The Schooner Bluenose,41,60.67
10315,S700_3505,The Titanic,31,99.17
10315,S700_3962,The Queen Mary,37,88.39
10315,S72_3212,Pont Yacht,40,51.32
10315,S24_2011,18th century schooner,35,111.83
10315,S18_4522,1904 Buick Runabout,36,78.12
10316,S24_1785,1928 British Royal Navy Airplane,25,93.01
10316,S32_4289,1928 Ford Phaeton Deluxe,24,59.16
10316,S50_1341,1930 Buick Marquette Phaeton,34,36.66
10316,S700_1691,American Airlines: B767-300,34,74.9
10316,S700_3167,F/A 18 Hornet 1/72,48,77.6
10316,S700_2466,America West Airlines B757-200,23,85.76
10316,S700_4002,American Airlines: MD-11S,44,68.11
10316,S24_3949,Corsair F4U ( Bird Cage),30,67.56
10316,S18_1662,1980s Black Hawk Helicopter,27,140.34
10316,S24_2841,1900s Vintage Bi-Plane,34,67.14
10316,S24_3420,1937 Horch 930V Limousine,47,55.23
10316,S72_1253,Boeing X-32A JSF,34,43.7
10316,S700_2047,HMS Bounty,45,73.32
10316,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,47,89.99
10316,S18_3029,1999 Yamaha Speed Boat,21,72.26
10316,S24_3816,1940 Ford Delivery Sedan,25,77.15
10316,S10_4757,1972 Alfa Romeo GTA,33,126.48
10316,S700_2610,The USS Constitution Ship,48,67.22
10317,S24_4278,1900s Vintage Tri-Plane,35,69.55
10318,S10_1678,1969 Harley Davidson Ultimate Chopper,46,84.22
10318,S24_1578,1997 BMW R 1100 S,48,93.54
10318,S10_4698,2003 Harley-Davidson Eagle Drag Bike,37,189.79
10318,S10_2016,1996 Moto Guzzi 1100i,45,102.29
10318,S18_2625,1936 Harley Davidson El Knucklehead,42,49.67
10318,S24_2000,1960 BSA Gold Star DBD34,26,60.94
10318,S32_1374,1997 BMW F650 ST,47,81.91
10318,S700_2834,ATA: B757-300,50,102.04
10318,S18_2581,P-51-D Mustang,31,81.95
10319,S18_3278,1969 Dodge Super Bee,46,77.19
10319,S24_4620,1961 Chevrolet Impala,43,78.41
10319,S18_4721,1957 Corvette Convertible,45,120.53
10319,S18_3782,1957 Vespa GS150,44,54.71
10319,S32_2206,1982 Ducati 996 R,29,35
10319,S50_4713,2002 Yamaha YZR M1,45,79.73
10319,S24_2360,1982 Ducati 900 Monster,31,65.8
10319,S32_4485,1974 Ducati 350 Mk3 Desmo,22,96.95
10319,S12_2823,2002 Suzuki XREO,30,134.05
10320,S12_3380,1968 Dodge Charger,35,102.17
10320,S24_3371,1971 Alpine Renault 1600s,26,60.62
10320,S12_1099,1968 Ford Mustang,31,184.84
10320,S12_3990,1970 Plymouth Hemi Cuda,38,63.84
10320,S18_3482,1976 Ford Gran Torino,25,139.64
10321,S24_2766,1949 Jaguar XK 120,30,74.51
10321,S24_3191,1969 Chevrolet Camaro Z28,39,81.33
10321,S24_1046,1970 Chevy Chevelle SS 454,30,68.35
10321,S24_3432,2002 Chevy Corvette,21,103.87
10321,S24_1628,1966 Shelby Cobra 427 S/C,48,42.76
10321,S18_1589,1965 Aston Martin DB5,44,120.71
10321,S18_2870,1999 Indy 500 Monte Carlo SS,27,126.72
10321,S18_3685,1948 Porsche Type 356 Roadster,28,138.45
10321,S18_1984,1995 Honda Civic,25,142.25
10321,S18_1129,1993 Mazda RX-7,41,123.14
10321,S18_3232,1992 Ferrari 360 Spider red,33,164.26
10321,S24_2972,1982 Lamborghini Diablo,37,31.72
10321,S24_3856,1956 Porsche 356A Coupe,26,137.62
10321,S18_1889,1948 Porsche 356-A Roadster,37,73.92
10321,S12_4675,1969 Dodge Charger,24,105.95
10322,S10_1949,1952 Alpine Renault 1300,40,180.01
10322,S18_2795,1928 Mercedes-Benz SSK,36,158.63
10322,S24_1937,1939 Chevrolet Deluxe Coupe,20,26.55
10322,S24_2022,1938 Cadillac V-16 Presidential Limousine,30,40.77
10322,S18_1367,1936 Mercedes-Benz 500K Special Roadster,41,44.21
10322,S18_2325,1932 Model A Ford J-Coupe,50,120.77
10322,S18_3136,18th Century Vintage Horse Carriage,48,90.06
10322,S10_4962,1962 LanciaA Delta 16V,46,141.83
10322,S12_1666,1958 Setra Bus,27,136.67
10322,S18_1097,1940 Ford Pickup Truck,22,101.5
10322,S18_2432,1926 Ford Fire Engine,35,57.12
10322,S18_2949,1913 Ford Model T Speedster,33,100.3
10322,S18_2957,1934 Ford V8 Coupe,41,54.34
10322,S18_1342,1937 Lincoln Berline,43,92.47
10323,S18_4600,1940s Ford truck,47,96.86
10323,S18_3320,1917 Maxwell Touring Car,33,88.3
10324,S12_3148,1969 Corvair Monza,27,148.06
10324,S24_2300,1962 Volkswagen Microbus,31,107.34
10324,S24_4258,1936 Chrysler Airflow,33,95.44
10324,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,48,60.76
10324,S700_2824,1982 Camaro Z28,34,80.92
10324,S18_4668,1939 Cadillac Limousine,38,49.81
10324,S12_4473,1957 Chevy Pickup,26,100.73
10324,S18_2238,1998 Chrysler Plymouth Prowler,47,142.45
10324,S24_2840,1958 Chevy Corvette Limited Edition,30,29.35
10324,S18_2319,1964 Mercedes Tour Bus,33,105.55
10324,S32_1268,1980's GM Manhattan Express,20,91.49
10324,S18_3232,1992 Ferrari 360 Spider red,27,137.17
10324,S18_4027,1970 Triumph Spitfire,49,120.64
10324,S24_1444,1970 Dodge Coronet,25,49.71
10325,S12_3891,1969 Ford Falcon,24,166.1
10325,S32_3207,1950's Chicago Surface Lines Streetcar,28,55.3
10325,S32_2509,1954 Greyhound Scenicruiser,38,44.37
10325,S50_1392,Diamond T620 Semi-Skirted Tanker,38,99.55
10325,S24_4048,1992 Porsche Cayenne Turbo Silver,44,114.73
10325,S10_4757,1972 Alfa Romeo GTA,47,111.52
10325,S50_1514,1962 City of Detroit Streetcar,44,56.24
10325,S12_1108,2001 Ferrari Enzo,42,193.25
10325,S18_3140,1903 Ford Model A,24,114.74
10326,S700_1138,The Schooner Bluenose,39,60.67
10326,S24_3816,1940 Ford Delivery Sedan,20,81.34
10326,S24_3151,1912 Ford Model T Delivery Wagon,41,86.74
10326,S24_2011,18th century schooner,41,120.43
10326,S18_4522,1904 Buick Runabout,50,73.73
10326,S18_3259,Collectable Wooden Train,32,94.79
10327,S700_2610,The USS Constitution Ship,21,65.05
10327,S700_3505,The Titanic,43,85.14
10327,S700_3962,The Queen Mary,37,83.42
10327,S72_3212,Pont Yacht,37,48.05
10327,S18_3029,1999 Yamaha Speed Boat,25,74.84
10327,S18_1662,1980s Black Hawk Helicopter,25,154.54
10327,S700_1938,The Mayflower,20,79.68
10327,S18_2581,P-51-D Mustang,45,74.34
10328,S24_2841,1900s Vintage Bi-Plane,48,67.82
10328,S24_3420,1937 Horch 930V Limousine,20,56.55
10328,S24_3949,Corsair F4U ( Bird Cage),35,55.96
10328,S24_4278,1900s Vintage Tri-Plane,43,69.55
10328,S32_4289,1928 Ford Phaeton Deluxe,24,57.1
10328,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,34,104.81
10328,S50_1341,1930 Buick Marquette Phaeton,34,42.33
10328,S700_1691,American Airlines: B767-300,27,84.03
10328,S700_2047,HMS Bounty,41,75.13
10328,S700_2466,America West Airlines B757-200,37,95.73
10328,S700_2834,ATA: B757-300,33,117.46
10328,S700_4002,American Airlines: MD-11S,39,69.59
10328,S700_3167,F/A 18 Hornet 1/72,33,71.2
10328,S24_1785,1928 British Royal Navy Airplane,47,87.54
10329,S10_1678,1969 Harley Davidson Ultimate Chopper,42,80.39
10329,S10_2016,1996 Moto Guzzi 1100i,20,109.42
10329,S10_4698,2003 Harley-Davidson Eagle Drag Bike,26,164.61
10329,S24_2000,1960 BSA Gold Star DBD34,37,71.6
10329,S12_1099,1968 Ford Mustang,41,182.9
10329,S12_2823,2002 Suzuki XREO,24,128.03
10329,S24_1578,1997 BMW R 1100 S,30,104.81
10329,S72_1253,Boeing X-32A JSF,44,41.22
10329,S18_1889,1948 Porsche 356-A Roadster,29,66.22
10329,S18_3278,1969 Dodge Super Bee,38,65.13
10329,S32_1374,1997 BMW F650 ST,45,80.91
10329,S18_2625,1936 Harley Davidson El Knucklehead,38,55.72
10329,S12_3380,1968 Dodge Charger,46,117.44
10329,S12_3990,1970 Plymouth Hemi Cuda,33,74.21
10329,S12_4675,1969 Dodge Charger,39,102.49
10330,S24_2360,1982 Ducati 900 Monster,42,56.1
10330,S18_3782,1957 Vespa GS150,29,59.06
10330,S18_3482,1976 Ford Gran Torino,37,136.7
10330,S18_4721,1957 Corvette Convertible,50,133.92
10331,S24_3856,1956 Porsche 356A Coupe,21,139.03
10331,S24_4620,1961 Chevrolet Impala,41,70.33
10331,S32_2206,1982 Ducati 996 R,28,33.39
10331,S32_4485,1974 Ducati 350 Mk3 Desmo,32,100.01
10331,S50_4713,2002 Yamaha YZR M1,20,74.04
10331,S18_1129,1993 Mazda RX-7,46,120.31
10331,S18_1749,1917 Grand Touring Sedan,44,154.7
10331,S18_1984,1995 Honda Civic,30,135.14
10331,S24_3371,1971 Alpine Renault 1600s,25,55.11
10331,S18_2870,1999 Indy 500 Monte Carlo SS,26,130.68
10331,S18_3232,1992 Ferrari 360 Spider red,27,169.34
10331,S18_3685,1948 Porsche Type 356 Roadster,26,132.8
10331,S24_2972,1982 Lamborghini Diablo,27,37
10331,S18_1589,1965 Aston Martin DB5,44,99.55
10332,S18_2795,1928 Mercedes-Benz SSK,24,138.38
10332,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,50,92.03
10332,S18_4933,1957 Ford Thunderbird,21,70.56
10332,S24_1046,1970 Chevy Chevelle SS 454,23,61.73
10332,S24_1628,1966 Shelby Cobra 427 S/C,20,47.29
10332,S24_1937,1939 Chevrolet Deluxe Coupe,45,29.87
10332,S24_2766,1949 Jaguar XK 120,39,84.51
10332,S18_2325,1932 Model A Ford J-Coupe,35,116.96
10332,S18_2248,1911 Ford Town Car,38,53.88
10332,S24_2022,1938 Cadillac V-16 Presidential Limousine,26,43.01
10332,S24_2887,1952 Citroen-15CV,44,108.04
10332,S24_3191,1969 Chevrolet Camaro Z28,45,77.91
10332,S24_3432,2002 Chevy Corvette,31,94.23
10332,S24_3969,1936 Mercedes Benz 500k Roadster,41,34.47
10332,S18_1342,1937 Lincoln Berline,46,89.38
10332,S18_1367,1936 Mercedes-Benz 500K Special Roadster,27,51.21
10332,S18_2957,1934 Ford V8 Coupe,26,53.09
10332,S18_3136,18th Century Vintage Horse Carriage,40,100.53
10333,S24_4258,1936 Chrysler Airflow,39,95.44
10333,S18_3320,1917 Maxwell Touring Car,46,95.24
10333,S10_1949,1952 Alpine Renault 1300,26,188.58
10333,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,33,62.05
10333,S18_2949,1913 Ford Model T Speedster,31,95.23
10333,S12_1666,1958 Setra Bus,33,121.64
10333,S18_1097,1940 Ford Pickup Truck,29,110.84
10333,S18_4668,1939 Cadillac Limousine,24,42.26
10334,S18_2432,1926 Ford Fire Engine,34,52.87
10334,S10_4962,1962 LanciaA Delta 16V,26,130.01
10334,S18_3232,1992 Ferrari 360 Spider red,20,147.33
10334,S18_4600,1940s Ford truck,49,101.71
10334,S24_2300,1962 Volkswagen Microbus,42,117.57
10334,S18_2319,1964 Mercedes Tour Bus,46,108
10335,S32_1268,1980's GM Manhattan Express,44,77.05
10335,S24_2840,1958 Chevy Corvette Limited Edition,33,32.88
10335,S32_2509,1954 Greyhound Scenicruiser,40,49.78
10336,S12_3891,1969 Ford Falcon,49,141.88
10336,S700_2824,1982 Camaro Z28,46,94.07
10336,S12_4473,1957 Chevy Pickup,38,95.99
10336,S24_1444,1970 Dodge Coronet,45,49.71
10336,S24_4048,1992 Porsche Cayenne Turbo Silver,31,113.55
10336,S18_2238,1998 Chrysler Plymouth Prowler,49,153.91
10336,S18_3259,Collectable Wooden Train,21,100.84
10336,S50_1392,Diamond T620 Semi-Skirted Tanker,23,109.96
10336,S32_3207,1950's Chicago Surface Lines Streetcar,31,59.03
10336,S12_1108,2001 Ferrari Enzo,33,176.63
10336,S12_3148,1969 Corvair Monza,33,126.91
10336,S18_3140,1903 Ford Model A,48,135.22
10337,S700_3505,The Titanic,31,84.14
10337,S18_4522,1904 Buick Runabout,29,76.36
10337,S18_4027,1970 Triumph Spitfire,36,140.75
10337,S24_2011,18th century schooner,29,119.2
10337,S72_3212,Pont Yacht,42,49.14
10337,S50_1514,1962 City of Detroit Streetcar,21,54.48
10337,S700_3962,The Queen Mary,36,83.42
10337,S10_4757,1972 Alfa Romeo GTA,25,131.92
10337,S700_1938,The Mayflower,36,73.62
10338,S18_1662,1980s Black Hawk Helicopter,41,137.19
10338,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,45,93.17
10338,S18_3029,1999 Yamaha Speed Boat,28,80.86
10339,S18_2625,1936 Harley Davidson El Knucklehead,30,48.46
10339,S18_2581,P-51-D Mustang,27,79.41
10339,S10_4698,2003 Harley-Davidson Eagle Drag Bike,39,178.17
10339,S10_2016,1996 Moto Guzzi 1100i,40,117.75
10339,S700_1138,The Schooner Bluenose,22,53.34
10339,S72_1253,Boeing X-32A JSF,27,49.66
10339,S24_1785,1928 British Royal Navy Airplane,21,106.14
10339,S700_4002,American Airlines: MD-11S,50,66.63
10339,S700_2610,The USS Constitution Ship,50,62.16
10339,S24_1578,1997 BMW R 1100 S,27,96.92
10339,S24_3949,Corsair F4U ( Bird Cage),45,57.32
10339,S24_2841,1900s Vintage Bi-Plane,55,67.82
10339,S24_3151,1912 Ford Model T Delivery Wagon,55,73.46
10339,S24_3420,1937 Horch 930V Limousine,29,57.86
10339,S700_2047,HMS Bounty,55,86.9
10339,S24_3816,1940 Ford Delivery Sedan,42,72.96
10340,S24_4278,1900s Vintage Tri-Plane,40,63.76
10340,S32_1374,1997 BMW F650 ST,55,95.89
10340,S32_4289,1928 Ford Phaeton Deluxe,39,67.41
10340,S50_1341,1930 Buick Marquette Phaeton,40,37.09
10340,S700_1691,American Airlines: B767-300,30,73.99
10340,S700_2834,ATA: B757-300,29,98.48
10340,S700_2466,America West Airlines B757-200,55,81.77
10340,S24_2000,1960 BSA Gold Star DBD34,55,62.46
10341,S12_3380,1968 Dodge Charger,44,111.57
10341,S12_1099,1968 Ford Mustang,45,192.62
10341,S50_4713,2002 Yamaha YZR M1,38,78.11
10341,S32_4485,1974 Ducati 350 Mk3 Desmo,31,95.93
10341,S700_3167,F/A 18 Hornet 1/72,34,70.4
10341,S24_2360,1982 Ducati 900 Monster,32,63.03
10341,S12_4675,1969 Dodge Charger,55,109.4
10341,S12_2823,2002 Suzuki XREO,55,120.5
10341,S10_1678,1969 Harley Davidson Ultimate Chopper,41,84.22
10341,S12_3990,1970 Plymouth Hemi Cuda,36,77.41
10342,S18_1889,1948 Porsche 356-A Roadster,55,63.14
10342,S18_1129,1993 Mazda RX-7,40,118.89
10342,S18_1984,1995 Honda Civic,22,115.22
10342,S18_3232,1992 Ferrari 360 Spider red,30,167.65
10342,S18_3278,1969 Dodge Super Bee,25,76.39
10342,S24_3856,1956 Porsche 356A Coupe,42,112.34
10342,S18_3482,1976 Ford Gran Torino,55,136.7
10342,S18_3782,1957 Vespa GS150,26,57.82
10342,S24_2972,1982 Lamborghini Diablo,39,30.59
10342,S24_3371,1971 Alpine Renault 1600s,48,60.01
10342,S18_4721,1957 Corvette Convertible,38,124.99
10343,S24_4620,1961 Chevrolet Impala,30,76.8
10343,S18_3685,1948 Porsche Type 356 Roadster,44,127.15
10343,S18_2870,1999 Indy 500 Monte Carlo SS,25,118.8
10343,S18_1589,1965 Aston Martin DB5,36,109.51
10343,S32_2206,1982 Ducati 996 R,29,37.41
10343,S24_1628,1966 Shelby Cobra 427 S/C,27,44.78
10344,S18_1749,1917 Grand Touring Sedan,45,168.3
10344,S18_2248,1911 Ford Town Car,40,49.04
10344,S18_2325,1932 Model A Ford J-Coupe,30,118.23
10344,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,21,80.99
10344,S18_4933,1957 Ford Thunderbird,26,68.42
10344,S24_1937,1939 Chevrolet Deluxe Coupe,20,27.88
10344,S24_1046,1970 Chevy Chevelle SS 454,29,61
10345,S24_2022,1938 Cadillac V-16 Presidential Limousine,43,38.98
10346,S24_2766,1949 Jaguar XK 120,25,87.24
10346,S24_3191,1969 Chevrolet Camaro Z28,24,80.47
10346,S18_1342,1937 Lincoln Berline,42,88.36
10346,S24_3969,1936 Mercedes Benz 500k Roadster,22,38.57
10346,S24_2887,1952 Citroen-15CV,24,117.44
10346,S24_3432,2002 Chevy Corvette,26,103.87
10347,S10_1949,1952 Alpine Renault 1300,30,188.58
10347,S10_4962,1962 LanciaA Delta 16V,27,132.97
10347,S12_1666,1958 Setra Bus,29,132.57
10347,S18_4600,1940s Ford truck,45,115.03
10347,S18_1097,1940 Ford Pickup Truck,42,113.17
10347,S18_2795,1928 Mercedes-Benz SSK,21,136.69
10347,S18_1367,1936 Mercedes-Benz 500K Special Roadster,21,46.36
10347,S18_2432,1926 Ford Fire Engine,50,51.05
10347,S18_2949,1913 Ford Model T Speedster,48,84.09
10347,S18_2957,1934 Ford V8 Coupe,34,60.59
10347,S18_3136,18th Century Vintage Horse Carriage,45,95.3
10347,S18_3320,1917 Maxwell Touring Car,26,84.33
10348,S24_2300,1962 Volkswagen Microbus,37,107.34
10348,S24_4258,1936 Chrysler Airflow,39,82.78
10348,S32_1268,1980's GM Manhattan Express,42,90.53
10348,S12_3148,1969 Corvair Monza,47,122.37
10348,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,31,62.7
10348,S18_4668,1939 Cadillac Limousine,29,43.77
10348,S700_2824,1982 Camaro Z28,32,100.14
10348,S12_1108,2001 Ferrari Enzo,48,207.8
10349,S32_2509,1954 Greyhound Scenicruiser,33,44.37
10349,S24_4048,1992 Porsche Cayenne Turbo Silver,23,111.18
10349,S24_2840,1958 Chevy Corvette Limited Edition,36,31.47
10349,S24_1444,1970 Dodge Coronet,48,50.29
10349,S18_4027,1970 Triumph Spitfire,34,140.75
10349,S18_3232,1992 Ferrari 360 Spider red,48,164.26
10349,S18_2319,1964 Mercedes Tour Bus,38,117.82
10349,S18_2238,1998 Chrysler Plymouth Prowler,38,142.45
10349,S12_4473,1957 Chevy Pickup,48,114.95
10349,S12_3891,1969 Ford Falcon,26,166.1
10350,S18_3140,1903 Ford Model A,44,135.22
10350,S18_3259,Collectable Wooden Train,41,94.79
10350,S18_4522,1904 Buick Runabout,30,70.22
10350,S700_1938,The Mayflower,28,76.22
10350,S10_4757,1972 Alfa Romeo GTA,26,110.16
10350,S18_3029,1999 Yamaha Speed Boat,43,84.3
10350,S24_2011,18th century schooner,34,98.31
10350,S50_1392,Diamond T620 Semi-Skirted Tanker,31,104.18
10350,S24_3151,1912 Ford Model T Delivery Wagon,30,86.74
10350,S24_3816,1940 Ford Delivery Sedan,25,77.15
10350,S700_1138,The Schooner Bluenose,46,56
10350,S700_2610,The USS Constitution Ship,29,68.67
10350,S700_3505,The Titanic,31,87.15
10350,S32_3207,1950's Chicago Surface Lines Streetcar,27,61.52
10350,S72_3212,Pont Yacht,20,48.05
10350,S700_3962,The Queen Mary,25,97.32
10350,S50_1514,1962 City of Detroit Streetcar,44,56.82
10351,S18_1662,1980s Black Hawk Helicopter,39,143.5
10351,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,20,104.81
10351,S24_3949,Corsair F4U ( Bird Cage),34,68.24
10351,S24_3420,1937 Horch 930V Limousine,38,53.92
10351,S24_2841,1900s Vintage Bi-Plane,25,64.4
10352,S700_4002,American Airlines: MD-11S,22,62.19
10352,S700_2466,America West Airlines B757-200,49,87.75
10352,S700_2047,HMS Bounty,23,75.13
10352,S72_1253,Boeing X-32A JSF,49,46.18
10353,S18_2581,P-51-D Mustang,27,71.81
10353,S24_1785,1928 British Royal Navy Airplane,28,107.23
10353,S24_4278,1900s Vintage Tri-Plane,35,69.55
10353,S700_2834,ATA: B757-300,48,98.48
10353,S32_1374,1997 BMW F650 ST,46,86.9
10353,S700_3167,F/A 18 Hornet 1/72,43,74.4
10353,S32_4289,1928 Ford Phaeton Deluxe,40,68.1
10353,S50_1341,1930 Buick Marquette Phaeton,40,35.78
10353,S700_1691,American Airlines: B767-300,39,73.07
10354,S24_2000,1960 BSA Gold Star DBD34,28,62.46
10354,S10_2016,1996 Moto Guzzi 1100i,20,95.15
10354,S10_4698,2003 Harley-Davidson Eagle Drag Bike,42,178.17
10354,S12_2823,2002 Suzuki XREO,35,141.58
10354,S24_1578,1997 BMW R 1100 S,21,96.92
10354,S10_1678,1969 Harley Davidson Ultimate Chopper,42,84.22
10354,S18_3278,1969 Dodge Super Bee,36,69.15
10354,S18_1889,1948 Porsche 356-A Roadster,21,76.23
10354,S12_1099,1968 Ford Mustang,31,157.6
10354,S18_2625,1936 Harley Davidson El Knucklehead,28,49.06
10354,S12_3380,1968 Dodge Charger,29,98.65
10354,S12_3990,1970 Plymouth Hemi Cuda,23,76.61
10354,S12_4675,1969 Dodge Charger,28,100.19
10355,S18_3782,1957 Vespa GS150,31,60.3
10355,S18_4721,1957 Corvette Convertible,25,124.99
10355,S24_2360,1982 Ducati 900 Monster,41,56.1
10355,S24_2972,1982 Lamborghini Diablo,36,37.38
